id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
1715,1,16,1,7,1,2,4,50,3,7,4,2,4,16,2,2,7,-15,50,1,2,2,1,0,0,27,26,2,1,0,2,NULL,NULL,1,3,0,0,0,0,2,2,2,6,3,6,8,0,5,25,59
1716,2,8,2,6,4,6,2,50,1,40,4,2,4,6,40,6,2,-15,-50,2,1,2,2,0,0,0,26,1,2,1,NULL,NULL,NULL,2,3,1,3,2,3,0,2,1,6,8,6,10,0,2,20,58
1717,1,42,1,4,3,2,4,40,4,3,2,2,4,42,2,2,3,-15,-50,1,2,2,0,0,0,7,31,0,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,6,10,6,12,0,2,48,46
1718,2,24,2,8,1,2,4,50,4,16,4,7,4,24,16,8,-10,-15,-10,1,1,1,1,0,0,5,23,2,1,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,6,12,7,12,1,0,34,65
1719,1,8,1,7,4,6,2,50,3,7,4,4,3,8,4,6,7,-15,-50,1,2,2,1,0,0,0,7,2,1,0,NULL,NULL,NULL,1,3,0,0,0,0,0,2,1,7,12,7,13,0,1,21,61
1720,2,50,4,24,1,16,2,16,2,3,3,1,3,24,16,-46,-15,-46,-15,1,1,1,2,0,0,3,26,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,7,13,8,14,1,1,90,41
1721,1,7,2,6,4,6,3,24,1,4,1,1,3,7,24,-15,-50,-15,-50,2,2,2,1,0,0,0,31,2,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,8,14,8,16,0,2,19,31
1722,2,16,2,8,2,7,1,16,3,8,4,3,4,7,16,8,3,-15,8,2,1,1,2,0,0,22,28,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,8,16,10,17,2,1,31,27
1723,1,24,4,7,3,3,2,16,2,12,1,8,2,24,8,7,-50,-15,-50,1,2,2,1,0,0,6,21,2,2,1,NULL,NULL,NULL,2,3,1,3,0,0,2,2,1,10,17,10,19,0,2,34,31
1724,2,16,3,8,2,1,3,24,4,8,3,1,4,1,24,8,1,-15,8,2,1,1,1,0,0,4,23,0,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,1,2,10,19,13,19,3,0,25,33
1725,1,16,4,6,1,1,3,50,1,24,4,8,2,16,24,-10,8,-15,-50,2,2,2,0,0,0,24,3,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,13,19,13,20,0,1,23,64
1726,2,50,4,6,2,2,2,12,2,8,2,4,3,2,12,6,4,-46,-15,2,1,1,0,0,0,25,21,0,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,13,20,15,20,2,0,58,22
1727,1,24,3,16,4,1,4,8,3,8,3,4,3,24,4,-46,-15,-46,-15,1,1,1,0,0,0,25,27,0,2,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,15,20,16,22,1,2,41,28
1728,2,16,4,8,1,7,1,42,2,24,1,4,3,7,24,8,4,-15,42,2,1,2,1,0,0,2,30,2,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,3,16,22,16,26,0,4,31,54
1729,1,24,1,16,4,6,2,3,3,2,1,1,2,24,1,6,-10,-15,-10,1,1,1,2,0,0,3,29,1,2,1,NULL,NULL,NULL,2,3,1,3,0,0,2,1,1,16,26,17,27,1,1,46,20
1731,1,24,4,3,3,1,3,16,1,16,2,6,1,24,6,3,-50,-15,-50,1,2,2,1,0,0,6,2,0,2,1,NULL,NULL,NULL,2,3,0,0,0,0,0,2,1,1,3,1,5,0,2,28,25
1732,2,7,2,4,3,2,1,16,4,6,1,1,4,7,6,2,-10,-15,-10,1,1,1,2,0,0,7,22,1,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,1,1,1,5,3,5,2,0,13,21
1733,1,7,2,3,4,1,4,24,2,24,1,2,1,7,24,3,2,-15,24,2,1,2,2,0,0,26,28,1,2,2,NULL,NULL,NULL,2,3,0,0,0,0,1,2,2,3,5,3,9,0,4,11,29
1734,1,24,2,12,4,3,4,24,2,8,3,3,3,24,3,12,-50,-15,-50,1,2,2,0,0,0,24,29,0,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,3,11,3,13,0,2,39,39
1735,2,16,1,8,3,7,4,16,1,2,4,2,1,7,16,8,2,-46,-15,2,1,1,0,0,0,22,27,0,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,1,1,3,13,4,14,1,1,31,26
1736,1,12,2,8,2,6,2,42,2,7,1,7,3,12,7,6,-50,-15,-50,1,2,2,2,0,0,21,7,1,1,0,1,NULL,NULL,1,2,0,0,0,0,2,2,1,4,14,7,15,3,1,26,57
1737,1,16,4,7,4,6,2,4,2,3,4,3,4,16,3,6,-10,-15,-10,1,1,1,2,0,0,22,33,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,0,1,1,8,16,9,17,1,1,29,14
1738,2,7,2,4,1,1,2,16,4,12,4,2,4,1,16,4,2,-15,12,2,1,2,2,0,0,7,27,1,2,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,2,9,17,9,20,0,3,12,22
1739,1,42,1,16,2,7,3,40,1,16,2,3,2,42,3,16,40,-46,-15,1,2,1,1,0,0,29,33,2,2,2,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,9,20,11,22,2,2,65,59
1740,2,16,1,16,1,1,1,8,2,3,4,1,4,16,8,-46,-15,-46,-15,1,1,1,0,0,0,26,24,0,1,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,11,22,14,22,3,0,33,25
1741,1,8,3,7,4,1,4,24,3,6,4,3,3,8,24,7,3,-15,-50,2,1,2,1,0,0,20,23,2,1,0,NULL,NULL,NULL,1,3,0,0,0,0,2,2,1,14,22,14,23,0,1,16,34
1743,2,8,3,6,1,1,2,24,4,12,1,12,3,1,24,-10,12,-15,-50,2,2,2,0,0,0,4,3,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,4,2,5,3,1,1,15,42
1744,2,40,2,16,2,7,3,24,1,24,2,8,3,40,24,16,-10,-15,-10,1,1,1,1,0,0,27,23,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,10,3,12,3,2,0,63,48
1745,1,16,4,8,1,2,1,12,4,6,2,6,2,16,6,2,6,-15,-50,1,2,2,1,0,0,22,21,0,2,1,NULL,NULL,NULL,1,3,0,0,0,0,0,2,1,12,3,12,5,0,2,26,26
1746,2,42,1,8,4,3,1,24,1,16,1,2,4,42,24,8,16,-15,-50,1,2,2,0,0,0,27,25,0,2,1,NULL,NULL,NULL,0,0,2,1,0,0,1,2,1,12,5,12,7,0,2,53,34
1747,1,16,1,2,4,2,4,6,1,6,1,4,4,16,4,2,6,-46,6,1,2,1,2,0,0,27,27,1,1,2,NULL,NULL,NULL,2,2,0,0,0,0,1,1,1,12,7,15,7,3,0,20,12
1748,2,52,1,3,1,3,2,40,2,12,2,2,4,3,12,3,2,-15,40,2,1,2,2,0,0,27,28,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,4,15,7,19,8,4,1,58,45
1749,1,24,2,16,4,7,1,40,1,6,2,3,3,24,40,7,6,-46,-15,2,1,1,0,0,0,3,7,0,2,1,NULL,NULL,NULL,2,2,0,0,0,0,1,1,1,19,8,20,9,1,1,47,59
1750,2,7,1,7,2,2,4,6,4,2,3,1,1,7,6,2,-10,-15,-10,1,1,1,1,0,0,5,5,2,1,0,NULL,NULL,NULL,2,3,0,0,0,0,1,1,1,20,9,21,9,1,0,16,14
1751,1,7,3,6,3,6,4,16,4,7,2,3,1,7,16,-10,7,-15,-50,2,2,2,2,0,0,20,6,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,21,9,21,11,0,2,19,25
1752,2,8,3,6,2,3,3,16,3,7,2,2,4,3,16,8,7,-46,-15,2,1,1,2,0,0,20,5,1,1,1,NULL,NULL,NULL,1,3,0,0,0,0,0,1,1,21,11,23,11,2,0,17,24
1753,1,52,1,4,4,3,2,12,3,7,3,3,1,3,7,4,3,-46,-15,2,1,1,1,0,0,7,6,0,1,0,NULL,NULL,NULL,2,3,1,3,0,0,2,1,1,23,11,24,11,1,0,59,19
1754,2,3,4,3,3,2,4,50,2,16,4,6,2,2,16,-10,6,-15,-50,2,2,2,2,0,0,6,23,0,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,2,1,0,0,1,1,1,1,8,59
1755,1,3,4,2,4,1,4,24,1,16,3,3,1,-10,-50,-10,-50,-15,-50,2,2,2,0,0,0,30,6,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,1,1,2,2,1,1,6,29
1756,2,24,3,7,1,2,1,16,2,8,4,8,4,24,16,7,8,-15,-50,1,2,2,0,0,0,5,22,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,2,2,3,3,1,1,33,31
1757,1,24,4,8,1,7,3,52,2,12,1,8,1,24,8,7,8,-46,12,1,2,1,0,0,0,3,21,0,1,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,1,3,3,4,3,1,0,39,68
1758,2,40,2,3,3,1,1,24,1,24,4,4,4,1,24,-10,4,-15,-50,2,2,2,1,0,0,7,30,2,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,4,3,4,5,0,2,44,31
1759,1,24,4,12,4,1,1,16,3,7,2,3,1,24,3,1,7,-15,16,1,2,2,1,0,0,27,26,2,1,2,NULL,NULL,NULL,1,3,0,0,0,0,2,2,2,4,5,6,7,2,2,37,31
1760,2,24,3,8,4,8,1,7,1,3,3,2,4,-46,2,-46,-15,-46,-15,1,1,1,1,0,0,3,6,2,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,6,7,7,7,1,0,40,17
1761,1,8,3,2,1,1,3,8,3,7,1,3,1,8,-10,-46,-10,-15,-10,1,1,1,0,0,0,25,26,0,1,1,NULL,NULL,NULL,1,3,0,0,0,0,0,1,1,7,7,9,7,2,0,11,13
1762,2,24,4,2,3,1,4,12,1,6,2,3,1,24,12,1,3,-46,-15,1,2,1,1,0,0,5,6,2,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,9,7,11,7,2,0,27,17
1763,1,7,4,4,2,2,4,52,3,50,1,16,1,7,16,-15,-50,-15,-50,2,2,2,2,0,0,7,23,1,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,11,7,12,8,1,1,13,72
1764,1,24,2,3,3,2,1,8,2,6,2,2,1,24,2,2,6,-15,-50,1,2,2,1,0,0,29,25,0,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,2,1,16,8,17,9,1,1,29,13
1765,2,50,4,2,3,1,3,16,2,16,4,6,2,1,16,-10,6,-15,-50,2,2,2,2,0,0,5,2,1,1,0,NULL,NULL,NULL,1,3,2,3,1,3,0,2,1,17,9,17,10,0,1,53,24
1766,1,52,1,7,2,1,4,3,4,2,2,1,4,1,2,7,1,-46,-15,2,1,1,2,0,0,4,29,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,17,10,18,11,1,1,60,11
1767,2,12,3,7,2,3,1,52,3,3,1,1,1,7,3,-46,-15,-46,-15,1,1,1,0,0,0,21,31,0,1,0,2,NULL,NULL,0,0,0,0,0,0,0,1,1,18,11,19,14,1,3,22,60
1768,1,24,4,8,4,7,3,16,1,7,2,4,4,24,4,7,7,-15,-15,1,0,0,2,0,0,23,7,1,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,14,20,14,1,0,39,28
1769,2,24,4,24,2,8,4,24,1,7,2,6,3,8,24,-46,6,-46,-15,2,1,1,1,0,0,3,3,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,20,14,22,14,2,0,56,54
1770,1,50,4,24,1,16,4,24,2,8,1,7,2,16,24,24,7,-15,-10,2,1,1,0,0,0,3,3,0,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,2,22,14,24,15,2,1,90,55
1772,2,42,1,12,2,2,4,8,3,1,4,1,3,-46,-10,-46,-10,-15,-10,1,1,1,1,0,0,7,24,2,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0,2,1,3,1,1,56,21
1773,1,50,4,24,4,1,1,16,1,16,2,6,4,24,6,1,16,-15,16,1,2,2,1,0,0,25,2,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,1,3,1,3,5,3,4,0,75,46
1774,1,42,1,24,1,7,3,40,4,16,2,6,3,24,40,7,6,-15,-10,2,1,1,2,0,0,27,22,1,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,5,5,8,5,3,0,73,70
1775,2,3,4,2,2,1,3,24,3,8,1,8,1,-10,24,-10,-50,-15,-50,2,2,2,1,0,0,6,23,0,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,2,1,8,5,9,6,1,1,6,34
1776,1,8,2,2,2,1,4,16,2,7,4,3,1,-10,-50,-10,-50,-15,-50,2,2,2,0,0,0,29,22,0,1,0,1,NULL,NULL,1,1,0,0,0,0,2,2,1,9,6,12,7,3,1,11,21
1777,2,42,1,16,4,16,4,24,1,4,2,2,2,42,24,-46,-15,-46,-15,1,1,1,1,0,0,29,28,2,1,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,12,7,15,7,3,0,74,42
1778,1,24,4,16,1,16,1,16,3,8,4,7,4,24,7,16,-10,-15,-10,1,1,1,0,0,0,3,22,0,2,1,NULL,NULL,NULL,2,3,1,3,0,0,2,1,1,15,7,16,8,1,1,56,39
1779,2,16,3,7,4,4,1,6,3,2,3,1,3,-46,-10,-46,-10,-15,-10,1,1,1,1,0,0,22,24,2,1,0,NULL,NULL,NULL,2,2,0,0,0,0,1,1,1,16,8,17,8,1,0,27,14
1780,1,24,3,24,3,12,4,52,2,16,1,2,4,24,2,12,16,-15,52,1,2,2,2,0,0,24,27,0,2,2,NULL,NULL,NULL,1,2,0,0,0,0,2,2,4,17,8,17,14,0,6,60,78
1781,2,24,1,2,2,1,3,24,3,4,4,1,1,1,24,-10,4,-15,-50,2,2,2,1,0,0,5,7,2,1,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,17,14,17,15,0,1,27,27
1782,1,12,2,6,4,4,2,24,1,8,2,2,2,12,24,4,2,-46,-15,2,1,1,0,0,0,7,28,0,1,0,2,NULL,NULL,0,0,0,0,0,0,0,1,1,17,15,18,18,1,3,22,32
1783,2,50,4,7,2,2,2,24,1,24,1,12,3,2,24,50,12,-15,24,2,1,2,2,0,0,5,3,1,1,0,NULL,NULL,NULL,1,3,0,0,0,0,2,2,2,18,18,18,20,0,2,59,43
1784,1,24,2,16,3,2,4,16,2,4,1,1,1,24,1,16,-10,-15,-10,1,1,1,0,0,0,25,26,0,2,2,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,18,20,19,22,1,2,42,33
1785,2,24,1,16,3,16,3,24,1,7,4,2,1,24,24,-46,7,-46,-15,0,1,1,0,0,0,25,5,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,22,21,22,2,0,56,42
1786,1,40,2,16,1,3,1,16,3,6,2,3,3,40,3,3,6,-15,16,1,2,1,1,0,0,7,6,2,1,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,2,21,22,23,22,2,0,59,35
1788,2,16,2,12,4,2,1,52,3,24,1,8,1,2,24,12,8,-15,52,2,1,2,2,0,0,5,24,1,1,0,2,NULL,NULL,0,0,0,0,0,0,0,2,3,0,2,0,8,0,6,30,72
1789,1,52,1,8,4,6,1,7,4,3,3,1,1,6,7,8,3,-46,-15,2,1,1,1,0,0,20,30,2,2,1,NULL,NULL,NULL,2,3,1,3,0,0,0,1,1,0,8,1,9,1,1,66,16
1790,2,16,1,7,3,2,1,40,2,24,2,4,3,2,24,7,4,-15,40,2,1,2,2,0,0,5,7,1,1,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,2,1,9,2,11,1,2,25,51
1791,1,4,4,3,4,2,2,7,3,7,4,3,2,3,7,-10,7,-15,-50,2,2,2,1,0,0,32,26,2,1,2,NULL,NULL,NULL,1,3,0,0,0,0,0,2,1,2,11,4,12,2,1,9,13
1792,2,6,4,3,1,2,2,42,4,3,1,1,2,6,3,2,-10,-15,-10,1,1,1,1,0,0,26,30,2,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,12,5,13,1,1,11,46
1793,1,24,1,8,3,6,2,24,1,8,3,7,4,24,7,8,24,-15,8,1,2,2,0,0,0,23,3,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,5,13,5,15,0,2,38,39
1794,2,24,3,4,4,3,3,24,4,8,1,6,3,24,24,-46,8,-46,-15,0,1,1,2,0,0,33,20,0,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,5,15,7,15,2,0,31,34
1795,2,8,1,2,2,1,3,12,2,7,3,1,1,1,12,2,1,-46,-15,2,1,1,0,0,0,29,21,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,8,16,10,16,2,0,11,15
1796,2,8,4,7,2,7,2,40,4,12,2,8,1,7,40,-10,12,-15,-50,2,2,2,2,0,0,20,28,0,2,1,NULL,NULL,NULL,2,3,1,3,2,3,0,2,2,0,0,0,3,0,3,22,55
1797,1,24,1,16,3,4,1,7,2,7,4,2,3,24,2,4,7,-15,7,1,2,2,0,0,0,7,5,0,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4,0,3,4,4,4,1,44,25
1798,2,16,4,6,4,2,1,52,2,24,1,12,2,2,24,16,12,-15,52,2,1,2,0,0,0,27,24,0,2,3,NULL,NULL,NULL,1,3,0,0,0,0,2,2,2,4,4,4,9,0,5,24,70
1799,1,16,2,7,4,2,1,24,2,6,4,1,2,16,24,-15,-50,-15,-50,2,2,2,0,0,0,22,4,0,2,1,NULL,NULL,NULL,2,2,0,0,0,0,0,2,1,4,9,4,11,0,2,25,32
1800,2,24,3,8,2,8,4,50,3,24,4,7,4,8,24,8,7,-15,50,2,1,2,1,0,0,23,24,0,1,0,2,NULL,NULL,0,0,0,0,0,0,0,2,4,4,11,4,18,0,7,40,65
1801,1,16,2,4,1,1,2,24,4,12,4,1,4,-10,-50,-10,-50,-15,-50,2,2,2,1,0,0,7,27,2,1,0,NULL,NULL,NULL,1,2,0,0,0,0,2,2,1,4,18,4,19,0,1,21,29
1802,2,16,1,2,4,2,2,3,1,2,3,1,3,2,1,2,3,-15,2,1,2,2,0,0,0,27,30,0,2,3,NULL,NULL,NULL,1,3,0,0,0,0,0,1,4,4,19,8,22,4,3,20,6
1803,1,52,1,40,2,6,1,7,2,3,2,1,3,40,1,6,7,-15,3,1,2,1,0,0,1,27,6,2,1,3,NULL,NULL,NULL,2,2,0,0,0,0,1,1,4,8,22,15,22,7,0,98,48
1804,2,24,1,7,2,6,3,42,2,8,1,3,3,6,42,24,8,-15,3,2,1,2,2,0,0,20,26,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,1,2,15,22,17,23,2,1,37,52
1805,1,16,4,7,4,1,1,16,2,8,2,2,1,-10,-50,-10,-50,-15,-50,2,2,2,0,0,0,26,25,0,1,2,NULL,NULL,NULL,1,3,2,3,0,0,0,2,1,17,23,19,24,2,1,24,25
1806,1,6,2,3,3,1,3,40,2,16,2,4,3,1,4,3,16,-15,-50,2,2,2,2,0,0,26,29,1,2,5,NULL,NULL,NULL,1,3,0,0,0,0,2,2,1,0,0,0,6,0,6,10,47
1807,2,16,3,6,1,3,4,16,3,3,1,1,4,6,3,3,16,-46,1,1,2,1,1,0,0,22,30,2,2,2,NULL,NULL,NULL,2,3,0,0,0,0,0,1,1,0,6,1,8,1,2,25,23
1808,1,40,2,7,2,6,3,8,1,2,1,1,2,6,8,40,2,-15,1,2,1,1,2,0,0,27,5,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,8,4,8,3,0,53,16
1809,2,50,4,40,1,16,3,7,2,3,4,3,1,50,3,16,3,-15,-15,1,1,0,2,0,0,7,6,1,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,8,5,8,1,0,106,50
1810,1,4,4,3,3,2,1,50,2,24,4,3,3,2,3,4,50,-15,-50,2,2,2,0,0,0,7,6,0,1,0,NULL,NULL,NULL,2,3,0,0,0,0,0,2,1,5,8,5,9,0,1,9,56
1811,2,8,4,4,1,2,1,12,4,3,3,1,3,2,1,8,12,-15,3,1,2,1,1,0,0,27,25,2,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,5,9,6,10,1,1,14,17
1812,1,24,4,6,1,2,1,8,4,8,3,6,1,2,6,24,8,-15,-50,2,1,2,1,0,0,23,20,2,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,6,10,6,11,0,1,32,20
1813,2,50,4,8,1,2,2,24,4,6,4,1,2,8,6,2,24,-15,1,1,2,2,1,0,0,21,24,2,2,2,NULL,NULL,NULL,1,3,0,0,0,0,2,1,2,6,11,8,13,2,2,60,33
1814,1,16,2,8,1,8,3,42,3,12,1,3,4,8,12,16,42,-15,-50,2,2,2,0,0,2,2,7,1,1,0,NULL,NULL,NULL,2,1,0,0,0,0,0,2,3,8,13,8,16,0,3,32,53
1815,1,52,1,24,4,3,2,24,3,12,2,7,4,3,7,52,12,-15,24,2,1,1,0,0,1,6,24,0,1,8,NULL,NULL,NULL,2,2,0,0,0,0,0,2,1,13,16,21,17,8,1,79,55
1816,2,8,3,7,1,1,2,52,1,40,1,6,2,7,40,8,52,-15,-50,2,2,2,0,0,2,24,27,1,2,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,2,21,17,21,20,0,3,16,65
1817,1,12,2,2,4,1,4,16,3,8,3,3,2,1,3,12,16,-15,-50,2,2,2,0,0,0,5,6,0,1,0,NULL,NULL,NULL,2,2,1,2,2,2,0,2,2,21,20,21,22,0,2,15,21
1818,2,12,3,2,2,1,4,8,1,7,1,7,2,12,7,1,7,-15,8,1,2,2,0,0,0,5,0,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,21,22,21,23,0,1,15,17
1819,1,2,3,1,1,1,1,3,4,3,2,1,3,1,3,2,1,-15,3,2,1,2,0,0,2,5,6,0,1,0,NULL,NULL,NULL,2,3,1,3,2,3,0,2,1,21,23,21,24,0,1,4,5
1820,2,24,4,16,3,1,1,8,3,7,4,6,3,24,7,16,-50,-15,-50,1,2,2,0,0,1,26,0,0,1,2,NULL,NULL,NULL,1,1,2,2,1,2,0,2,1,21,24,23,25,2,1,41,30
1821,2,24,3,3,1,1,1,40,4,7,2,6,1,24,7,3,6,-15,40,1,2,2,0,0,2,6,20,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,0,2,3,2,2,2,6,0,4,28,49
1822,1,50,4,16,1,2,2,8,1,6,2,3,2,-46,-15,-46,-15,-46,-15,1,1,1,1,0,0,27,26,0,1,0,2,NULL,NULL,0,0,0,0,0,0,0,1,1,2,6,3,9,1,3,68,27
1823,2,16,1,8,3,3,2,42,3,6,1,2,4,8,6,16,42,-15,2,1,2,2,2,0,1,26,7,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4,3,9,8,9,5,0,27,52
1824,1,24,1,6,3,3,3,3,1,1,1,1,4,24,-10,-46,-10,-15,-10,1,1,1,2,0,0,23,6,0,1,0,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,8,9,9,9,1,0,33,10
1825,2,24,1,8,4,6,4,50,2,24,4,16,3,24,24,6,50,-15,-50,0,2,2,1,0,0,3,24,2,2,1,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,9,9,9,12,0,3,38,74
1826,1,50,4,7,1,3,1,24,3,8,4,2,2,50,2,7,8,-15,24,1,2,2,0,0,0,6,5,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,4,9,12,9,16,0,4,60,33
1827,2,52,1,6,1,1,4,7,4,4,3,3,2,-46,-10,-46,-10,-15,-10,1,1,1,0,0,0,25,7,0,1,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,9,16,12,16,3,0,59,16
1828,1,16,4,6,2,3,4,50,3,6,4,2,3,6,-50,NULL,-50,-15,-50,2,2,2,2,0,0,6,21,1,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,16,12,17,0,1,25,58
1829,2,42,1,7,1,1,2,24,1,16,4,8,3,42,24,7,8,-15,16,1,2,2,0,0,0,31,3,0,1,0,1,NULL,NULL,2,3,0,0,0,0,1,2,4,12,17,15,21,3,4,50,39
1830,1,40,2,24,1,3,1,50,1,16,4,8,3,24,50,40,16,-15,8,2,1,2,2,0,0,29,2,0,1,1,NULL,NULL,NULL,2,3,0,0,0,0,0,2,4,15,21,16,25,1,4,67,82
1831,2,24,1,16,3,2,2,8,1,8,3,3,2,2,3,-15,-50,-15,-50,2,2,2,0,0,0,25,26,0,2,3,NULL,NULL,NULL,2,2,1,2,0,0,0,2,1,16,25,16,29,0,4,42,27
1833,2,8,2,6,4,4,4,16,3,8,2,2,1,4,16,-10,8,-15,-50,2,2,2,0,2,0,7,5,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,18,24
1834,1,8,3,7,4,2,2,52,3,12,1,1,3,7,12,-10,52,-15,-50,2,2,2,2,0,0,20,4,1,1,0,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,0,2,0,4,0,2,17,60
1835,2,40,2,16,2,6,3,42,1,24,1,1,2,40,24,16,42,-15,1,1,2,1,0,0,0,27,7,0,1,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,3,0,4,3,4,3,0,62,59
1836,1,52,1,24,2,6,2,42,2,40,1,6,4,24,40,52,42,-15,6,2,1,1,0,0,0,23,7,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,4,3,6,0,2,82,72
1837,2,8,2,3,1,1,2,8,2,6,3,6,4,-15,-50,-15,-50,-15,-50,2,2,2,0,0,0,26,0,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,3,6,3,7,0,1,12,17
1838,1,7,4,6,4,3,1,16,4,8,4,2,2,6,8,-15,-50,-15,-50,2,2,2,1,0,0,26,5,0,1,0,1,NULL,NULL,2,2,0,0,0,0,1,2,1,3,7,6,8,3,1,16,24
1839,1,8,3,2,3,2,2,16,1,12,2,1,1,2,-50,0,-50,-15,-50,2,2,2,1,0,0,25,23,0,1,2,NULL,NULL,NULL,1,1,0,0,0,0,2,2,1,22,9,24,10,2,1,12,19
1841,2,4,3,3,1,2,3,7,3,6,2,1,1,2,7,3,6,-15,-50,2,2,2,0,0,0,33,4,0,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,0,1,1,3,1,2,9,11
