,id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
1368,1438,1,16,1,3,1,3,2,24,4,8,3,7,3,11,11,0.0,9.0,8,-50.0,2,2,2,0,0,0,6,3,0,1,1,1.0,1.0,1.0,1,2,0,0,0,0,2,2,1,2,0,3,1,1,1,22,34
1369,1439,2,52,1,40,1,24,2,24,2,6,2,6,4,8,9,9.0,9.0,8,8.0,1,1,1,0,0,0,7,23,0,2,1,1.0,1.0,1.0,1,3,0,0,0,0,2,1,2,3,1,5,2,2,1,116,70
1370,1440,1,52,1,16,1,12,2,4,4,2,4,1,3,9,8,8.0,8.0,8,8.0,1,1,1,0,0,0,2,7,0,1,0,1.0,1.0,1.0,1,3,2,3,0,0,1,1,1,5,2,6,2,1,0,80,21
1371,1441,2,16,3,6,3,4,2,8,3,2,1,1,2,9,9,10.0,11.0,8,10.0,1,1,1,0,0,0,29,29,0,1,0,1.0,1.0,1.0,1,2,0,0,0,0,2,1,2,6,2,11,2,5,0,26,15
1372,1442,1,24,4,3,4,2,1,52,4,16,1,3,3,10,10,11.0,9.0,8,-50.0,2,1,2,2,0,0,34,23,0,1,2,1.0,1.0,1.0,1,3,0,0,0,0,0,2,1,11,2,13,3,2,1,29,58
1373,1443,2,24,4,8,4,1,3,50,1,4,4,1,1,10,9,8.0,10.0,8,11.0,1,2,2,2,0,0,4,7,0,1,0,1.0,1.0,1.0,1,3,0,0,0,0,2,2,2,13,3,13,5,0,2,33,59
1374,1444,1,24,3,2,3,1,4,16,1,7,2,3,1,11,9,8.0,10.0,8,-50.0,1,2,2,0,0,0,5,6,0,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,2,1,13,5,14,6,1,1,27,21
1375,1445,2,16,4,7,4,3,1,24,2,16,2,8,2,11,9,10.0,10.0,8,11.0,1,2,2,0,0,0,6,3,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0,2,2,14,6,14,8,0,2,26,39
1376,1446,1,16,1,12,1,2,4,6,3,4,1,3,4,11,8,8.0,8.0,8,8.0,1,1,1,2,0,0,5,33,0,2,10,1.0,1.0,1.0,1,3,0,0,0,0,2,1,1,14,8,15,18,1,10,30,21
1377,1447,2,12,2,4,2,1,4,24,4,16,3,8,2,11,9,10.0,10.0,8,-50.0,1,2,2,0,0,0,7,3,0,1,0,1.0,1.0,1.0,1,2,2,3,0,0,1,2,1,15,18,15,19,0,1,17,36
1378,1448,1,12,2,7,2,6,1,6,4,3,2,2,2,11,8,8.0,8.0,8,8.0,1,1,1,0,0,0,1,6,0,2,2,1.0,1.0,1.0,1,3,0,0,0,0,2,1,1,15,19,16,21,1,2,25,15
1379,1449,2,8,2,7,2,6,3,50,4,16,4,12,2,9,9,1.0,10.0,8,-50.0,2,2,2,0,0,0,0,2,0,1,1,1.0,1.0,1.0,1,2,2,3,0,0,1,2,1,16,21,17,22,1,1,21,69
1380,1450,1,52,1,16,1,6,2,42,1,40,1,16,2,9,9,11.0,10.0,8,11.0,2,1,2,2,0,0,23,29,1,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0,2,2,17,22,20,24,3,2,74,74
1381,1451,1,12,3,8,3,6,2,24,4,24,4,3,2,9,10,10.0,9.0,8,10.0,2,1,2,0,0,0,1,29,0,2,1,1.0,1.0,1.0,1,3,2,3,0,0,1,2,3,3,1,3,5,0,4,26,35
1382,1452,2,40,2,6,2,1,4,16,1,3,4,3,3,10,9,8.0,-50.0,8,-50.0,1,1,1,2,0,0,7,28,1,1,5,1.0,1.0,1.0,1,3,0,0,0,0,2,1,1,3,5,9,5,6,0,47,25
1383,1453,1,50,4,2,4,1,2,24,4,12,4,7,1,9,9,11.0,10.0,8,11.0,2,1,2,0,0,0,30,3,0,1,1,1.0,1.0,1.0,1,3,2,3,0,0,0,2,1,9,5,10,6,1,1,53,33
1384,1454,2,24,4,16,4,16,1,16,2,8,3,2,4,9,10,8.0,-50.0,8,-50.0,1,1,1,0,0,1,3,5,0,1,0,1.0,1.0,1.0,1,3,0,0,0,0,2,1,1,10,6,11,6,1,0,56,34
1385,1455,2,42,1,7,4,6,3,24,2,6,3,2,3,9,11,10.0,10.0,8,8.0,2,1,1,0,0,0,7,28,0,1,0,2.0,,,1,3,0,0,0,0,2,1,1,2,1,3,4,1,3,55,33
1386,1456,1,16,1,3,1,2,4,16,3,8,3,2,4,9,9,11.0,11.0,8,-50.0,0,0,2,0,0,0,27,25,0,1,2,,,,1,3,0,0,0,0,2,2,2,3,4,5,6,2,2,21,21
1387,1457,2,7,3,6,3,1,3,24,2,16,3,7,2,9,10,8.0,9.0,8,-50.0,2,2,2,2,0,0,24,25,1,2,1,,,,2,2,1,2,0,0,0,2,1,5,6,5,8,0,2,14,37
1388,1458,1,8,1,6,3,2,2,52,2,24,1,7,2,9,9,8.0,-50.0,8,-50.0,2,2,2,0,0,0,5,23,0,1,0,,,,1,2,0,0,0,0,2,2,1,5,8,5,9,0,1,16,65
1389,1459,2,24,3,12,4,2,2,52,3,8,1,7,3,10,9,9.0,10.0,8,11.0,1,2,2,0,0,0,24,1,0,1,0,,,,1,2,0,0,0,0,2,2,3,0,1,0,4,0,3,38,71
1390,1460,1,24,3,16,4,1,2,40,4,24,2,8,3,10,10,11.0,9.0,8,11.0,2,1,2,1,0,0,26,30,2,2,5,,,,0,0,0,0,0,0,0,2,2,0,4,0,11,0,7,41,64
1391,1461,2,8,2,8,1,6,4,24,1,2,1,2,3,9,9,10.0,11.0,8,9.0,1,1,1,0,0,0,20,5,0,1,1,,,,1,3,0,0,0,0,2,1,2,0,11,3,11,3,0,22,34
1392,1462,1,16,4,7,3,4,1,24,1,6,3,2,4,10,9,11.0,11.0,8,10.0,1,2,2,2,0,0,7,5,0,1,0,,,,1,2,2,3,0,0,1,2,3,3,11,3,14,0,3,27,33
1393,1463,1,7,1,7,3,3,3,3,3,2,4,1,3,10,9,9.0,10.0,8,8.0,1,1,0,0,0,0,26,29,0,2,5,,,,2,2,0,0,0,0,1,1,1,4,16,5,21,1,5,17,11
1394,1464,2,50,4,7,3,1,3,16,2,8,2,4,3,9,10,10.0,9.0,8,8.0,2,1,1,0,0,0,4,27,0,2,2,,,,1,2,2,2,0,0,0,1,2,5,21,7,23,2,2,58,27
1395,1465,1,50,4,40,3,6,4,24,2,7,2,1,3,9,10,10.0,11.0,8,9.0,2,1,1,1,0,2,7,4,0,1,0,,,,2,1,0,0,0,0,0,1,3,7,23,10,23,3,0,96,65
1396,1466,2,40,2,12,2,3,2,24,3,12,1,8,1,10,9,11.0,8.0,8,8.0,1,1,1,1,0,0,33,23,2,1,1,,,,2,2,1,3,0,0,2,1,2,10,23,13,23,3,0,55,44
1397,1467,1,24,4,7,4,4,1,12,3,7,3,2,2,10,11,11.0,10.0,8,9.0,2,1,1,0,0,0,30,5,0,1,1,,,,2,1,1,3,0,0,0,1,2,13,23,16,23,3,0,35,21
1398,1468,2,40,2,8,3,3,2,24,3,16,2,2,4,9,10,11.0,11.0,8,9.0,2,1,1,1,0,0,26,25,0,1,2,,,,1,2,0,0,0,0,2,1,2,16,23,20,23,4,0,51,34
1399,1469,1,16,3,12,4,1,3,42,2,8,1,7,4,10,9,11.0,11.0,8,10.0,1,2,2,1,0,2,4,7,0,1,0,,,,0,0,0,0,0,0,0,2,3,20,23,20,26,0,3,29,61
1400,1470,2,24,1,16,2,8,3,24,4,16,4,6,2,9,11,10.0,8.0,8,10.0,2,1,1,2,0,0,3,3,0,1,0,,,,1,3,0,0,0,0,0,1,2,0,0,2,0,2,0,48,46
1401,1471,2,16,1,3,3,3,4,6,1,4,1,2,1,11,11,9.0,10.0,8,9.0,1,2,1,0,0,0,28,25,0,1,2,,,,2,2,1,2,0,0,0,1,2,3,0,7,0,4,0,22,11
1402,1472,1,24,4,12,3,2,3,24,3,8,1,3,4,10,11,9.0,9.0,8,-50.0,2,2,2,0,0,1,26,6,2,1,3,,,,1,2,0,0,0,0,0,2,2,7,0,10,2,3,2,38,39
1403,1473,1,42,1,16,3,2,4,16,4,3,3,2,4,11,9,10.0,11.0,8,8.0,1,0,0,1,0,0,7,31,2,1,0,,,,2,2,0,0,0,0,0,1,3,0,0,3,0,3,0,60,34
1404,1474,2,24,1,7,2,7,2,40,4,8,2,3,4,9,11,11.0,10.0,8,9.0,2,1,1,2,0,0,3,27,0,1,0,,,,2,2,0,0,0,0,0,1,4,0,0,4,0,4,0,38,50
1405,1475,1,16,4,3,2,3,2,42,1,12,1,8,1,9,9,9.0,11.0,8,-50.0,2,2,2,0,0,0,6,27,0,1,1,,,,2,2,1,3,0,0,0,2,2,4,0,5,2,1,2,22,53
1406,1476,2,24,2,24,3,16,4,52,4,50,1,7,3,9,10,10.0,11.0,8,-50.0,2,2,2,0,0,0,3,1,0,1,0,,,,0,0,0,0,0,0,0,2,3,5,2,5,5,0,3,64,83
1407,1478,2,24,1,6,1,2,3,50,1,4,4,4,4,8,11,8.0,8.0,8,8.0,1,1,1,2,0,0,28,28,0,1,0,1.0,,,1,2,0,0,0,0,0,1,1,7,0,11,0,4,0,32,60
1408,1479,1,42,1,8,3,4,4,52,1,8,1,2,2,10,10,11.0,11.0,8,-50.0,0,2,2,0,0,1,27,5,0,1,1,,,,1,1,0,0,0,0,0,2,3,11,0,12,3,1,3,54,62
1409,1480,2,42,1,8,2,2,1,24,4,8,2,2,3,10,10,11.0,11.0,8,8.0,0,2,0,0,0,0,7,5,0,1,0,,,,1,1,2,1,0,0,0,1,4,12,3,16,3,4,0,52,34
1410,1481,1,8,3,7,3,1,3,7,2,6,3,3,4,9,9,11.0,11.0,8,8.0,2,1,1,0,0,0,24,20,0,1,2,,,,2,1,1,1,2,2,0,1,2,16,3,20,3,4,0,16,17
1411,1482,2,12,3,6,4,4,2,8,1,7,2,3,2,8,11,8.0,8.0,8,8.0,1,1,1,1,0,0,7,26,2,1,0,2.0,,,1,1,0,0,0,0,0,1,1,20,3,21,6,1,3,22,17
1412,1483,1,40,2,24,1,3,3,50,3,12,4,6,2,10,11,11.0,10.0,8,9.0,2,1,2,0,0,0,7,1,0,1,0,,,,2,1,1,1,0,0,0,2,4,21,6,21,10,0,4,67,80
1413,1484,2,24,4,6,2,3,3,7,2,2,2,2,1,8,11,8.0,8.0,8,8.0,1,1,1,0,1,0,26,5,0,1,1,,,,0,0,0,0,0,0,0,1,1,21,10,23,10,2,0,33,15
1414,1485,1,16,2,8,4,6,3,50,1,16,4,2,4,11,10,10.0,11.0,8,-50.0,0,2,2,0,0,0,2,26,0,1,0,,,,1,2,2,3,1,3,0,2,2,23,10,23,12,0,2,30,60
1415,1486,2,50,4,6,3,4,1,16,4,8,2,8,3,8,11,8.0,8.0,8,8.0,1,1,1,2,0,0,21,2,0,1,2,,,,1,1,0,0,0,0,2,1,1,23,12,26,12,3,0,60,30
1416,1487,2,24,4,12,4,1,3,7,3,7,2,4,3,10,10,8.0,8.0,8,8.0,1,1,1,0,0,1,27,27,2,2,3,,,,1,2,2,2,0,0,0,1,1,0,0,1,3,1,3,37,23
1417,1488,1,12,3,8,2,1,1,40,2,3,2,2,2,11,-50,,-50.0,8,-50.0,2,2,2,0,0,0,24,32,0,2,2,,,,1,1,2,2,1,2,0,2,1,1,3,1,6,0,3,21,50
1418,1489,2,40,2,16,2,16,1,8,1,6,4,2,2,9,11,8.0,8.0,8,8.0,1,1,1,1,0,0,29,5,0,1,0,,,,2,2,1,3,0,0,2,1,1,1,6,2,6,1,0,72,26
1419,1490,1,7,2,3,4,1,2,42,4,40,1,3,1,8,-50,8.0,-50.0,8,-50.0,2,2,2,0,0,0,30,33,0,2,22,,,,1,1,0,0,0,0,2,2,1,2,6,2,29,0,23,11,48
1420,1492,2,2,4,2,4,1,2,16,2,12,3,3,2,8,-50,8.0,-50.0,8,-50.0,2,2,2,0,0,1,29,27,2,1,2,,,,1,1,0,0,0,0,2,2,1,0,1,2,2,2,1,5,21
1421,1493,1,42,1,3,4,1,4,16,1,3,2,2,4,11,9,9.0,10.0,8,-50.0,1,2,2,0,0,0,33,31,0,1,1,,,,2,2,0,0,0,0,0,2,2,2,2,3,4,1,2,46,21
1422,1494,2,7,3,6,1,6,3,24,3,24,2,6,4,9,10,8.0,-50.0,8,-50.0,2,2,2,1,0,0,20,3,0,1,0,,,,1,1,0,0,0,0,2,2,1,3,4,3,5,0,1,19,36
1423,1495,1,50,4,24,1,16,3,8,1,8,2,2,2,10,9,9.0,8.0,8,8.0,1,1,1,0,0,2,25,25,0,1,2,,,,1,2,0,0,0,0,2,1,2,3,5,7,5,4,0,90,34
1424,1496,2,12,2,8,4,3,3,16,2,12,3,8,1,9,11,11.0,10.0,8,-50.0,2,0,2,1,2,0,21,23,1,1,1,,,,2,1,0,0,0,0,1,2,2,7,5,8,7,1,2,23,32
1425,1497,1,12,2,8,4,3,1,16,2,16,3,16,4,11,9,8.0,-50.0,8,-50.0,2,2,2,0,0,0,21,2,0,1,1,,,,1,2,0,0,0,0,2,2,1,8,7,9,8,1,1,23,40
1426,1498,2,50,4,16,2,3,2,52,3,40,1,3,3,9,11,11.0,10.0,8,9.0,2,1,1,1,2,0,6,7,0,1,0,,,,0,0,0,0,0,0,0,1,4,9,8,13,8,4,0,69,71
1427,1499,1,16,1,8,1,8,1,16,3,3,3,1,4,11,11,9.0,10.0,8,8.0,0,1,0,0,0,0,22,6,0,1,1,,,,2,1,0,0,0,0,1,1,2,13,8,16,8,3,0,32,25
1428,1500,2,8,2,7,3,1,4,50,4,24,4,1,1,8,-50,8.0,-50.0,8,-50.0,2,2,2,2,1,0,4,24,2,2,1,,,,2,1,0,0,0,0,1,2,1,16,8,16,10,0,2,16,58
1429,1501,1,8,3,7,1,3,3,24,4,6,4,3,4,11,11,8.0,-50.0,8,-50.0,2,2,2,0,1,0,6,29,2,1,0,,,,1,1,2,3,0,0,1,2,1,16,10,16,11,0,1,18,34
1430,1502,2,8,4,7,3,2,3,40,3,4,2,1,2,9,11,8.0,10.0,8,8.0,2,1,1,0,0,0,25,31,0,2,1,,,,2,2,0,0,0,0,1,1,1,16,11,17,12,1,1,17,48
1431,1503,1,16,4,6,4,3,3,42,1,24,1,16,3,11,10,8.0,-50.0,8,-50.0,2,2,2,1,0,0,28,25,0,1,1,,,,1,1,0,0,0,0,0,2,2,17,12,18,14,1,2,25,64
1432,1504,2,8,2,8,1,6,3,4,3,3,3,3,4,8,8,8.0,8.0,8,8.0,1,1,1,1,0,0,0,33,2,2,1,,,,2,1,0,0,0,0,0,1,1,18,14,19,15,1,1,22,15
1433,1505,1,42,1,40,1,6,3,12,2,8,3,1,4,8,8,8.0,8.0,8,8.0,1,1,1,1,0,0,27,21,2,1,1,,,,2,2,0,0,0,0,1,1,1,19,15,21,15,2,0,88,53
1434,1506,2,42,1,12,4,7,1,24,3,7,1,4,3,8,11,8.0,8.0,8,8.0,1,1,1,0,0,0,7,23,0,2,1,,,,2,1,1,1,2,2,0,1,1,21,15,22,16,1,1,61,40
1435,1507,1,52,1,8,1,6,1,42,1,16,1,6,4,11,8,8.0,8.0,8,8.0,1,1,1,1,0,0,21,29,2,1,0,1.0,,,1,1,0,0,0,0,0,1,1,22,16,26,16,4,0,66,56
1436,1509,1,40,2,16,2,6,2,24,3,3,4,2,4,11,9,10.0,11.0,8,10.0,1,2,2,0,0,0,27,28,0,2,3,,,,2,2,0,0,0,0,1,1,3,1,1,4,4,3,3,62,42
1437,1510,2,2,3,2,1,1,1,8,2,7,2,2,1,8,11,8.0,-50.0,8,-50.0,2,2,2,0,2,0,5,25,1,2,1,,,,1,2,0,0,0,0,2,2,1,4,4,4,6,0,2,5,12
1438,1511,1,24,1,7,2,6,3,52,1,8,1,1,4,11,9,10.0,10.0,8,11.0,1,2,2,0,0,1,23,4,2,1,1,,,,1,1,2,2,0,0,1,2,3,4,6,5,9,1,3,37,60
1439,1512,2,12,3,8,3,7,4,8,3,7,1,6,1,10,9,11.0,10.0,8,8.0,1,1,0,2,0,0,21,20,1,1,0,,,,0,0,0,0,0,0,0,1,2,5,9,7,9,2,0,27,22
1440,1513,1,50,4,7,2,1,3,52,1,16,1,8,2,11,11,8.0,10.0,8,-50.0,2,2,2,0,0,1,4,2,2,1,0,,,,1,1,0,0,0,0,2,2,3,7,9,7,12,0,3,58,67
1441,1514,2,50,4,6,1,6,2,3,4,3,1,2,4,9,9,8.0,8.0,8,8.0,1,1,1,2,0,0,21,6,1,1,0,,,,1,1,0,0,0,0,2,1,1,7,12,8,12,1,0,62,11
1442,1515,1,12,3,8,3,3,3,6,4,4,1,1,4,11,9,10.0,8.0,8,8.0,1,1,1,0,0,0,27,7,0,1,1,,,,0,0,0,0,0,0,0,1,2,8,12,11,12,3,0,23,15
1443,1516,2,8,2,6,4,6,2,24,3,7,1,2,3,9,11,8.0,-50.0,8,-50.0,2,2,2,2,0,0,0,5,1,1,0,,,,1,2,0,0,0,0,2,2,1,11,12,11,13,0,1,20,32
1444,1517,1,16,3,16,1,8,1,7,2,7,4,1,2,8,8,8.0,8.0,8,8.0,1,1,1,0,0,1,2,4,0,1,0,,,,1,1,2,3,0,0,0,1,1,11,13,12,13,1,0,40,24
1445,1518,2,42,1,12,4,3,2,50,2,3,4,1,2,9,9,8.0,8.0,8,8.0,1,1,1,0,0,2,7,30,1,2,1,,,,0,0,0,0,0,0,0,1,1,12,13,13,14,1,1,57,63
1446,1519,1,52,1,8,4,3,2,16,1,12,1,7,2,11,9,10.0,10.0,8,-50.0,1,2,2,1,0,0,21,21,2,1,1,,,,1,1,2,3,0,0,0,2,2,13,14,14,16,1,2,63,31
1447,1520,2,24,1,16,1,3,4,42,3,24,1,2,3,11,10,9.0,11.0,8,-50.0,0,2,2,0,0,0,29,7,0,1,1,,,,1,2,0,0,0,0,0,2,4,14,16,15,20,1,4,43,60
1448,1521,1,24,3,16,4,6,3,7,1,4,1,3,1,8,8,8.0,8.0,8,8.0,1,1,1,0,0,0,3,26,0,1,0,,,,1,1,2,1,0,0,0,1,1,15,20,16,20,1,0,46,26
1449,1522,2,50,4,24,2,6,1,40,4,16,2,16,2,10,9,11.0,8.0,8,8.0,1,2,2,0,0,0,24,29,0,1,0,,,,1,2,0,0,0,0,2,1,3,16,20,19,20,3,0,80,80
1450,1523,1,52,1,24,1,8,3,40,1,8,2,7,1,11,9,10.0,11.0,8,10.0,1,2,2,0,1,0,24,7,2,1,0,1.0,,,1,1,0,0,0,0,0,1,4,19,20,26,20,7,0,84,71
1451,1524,2,7,3,2,3,2,2,24,1,12,4,2,2,8,9,8.0,-50.0,8,-50.0,2,2,2,0,0,0,25,26,0,1,0,,,,2,2,0,0,0,0,1,2,1,26,20,26,21,0,1,11,28
1452,1526,2,24,1,16,2,1,4,8,3,7,3,1,3,11,11,8.0,8.0,8,8.0,1,1,1,0,2,0,4,24,1,2,1,,,,1,2,0,0,0,0,2,1,2,0,2,2,3,2,1,41,25
1453,1527,1,12,3,7,3,4,3,24,2,16,4,1,1,11,10,8.0,11.0,8,-50.0,2,2,2,1,0,0,28,4,2,1,0,,,,1,1,2,3,0,0,1,2,3,2,3,2,6,0,3,23,32
1454,1528,2,52,1,24,4,7,4,16,3,6,1,3,2,10,11,8.0,8.0,8,8.0,1,1,1,0,1,0,3,6,2,1,0,,,,2,1,1,1,2,2,0,1,1,2,6,3,6,1,0,83,43
1455,1529,1,24,1,6,1,1,1,8,1,8,3,1,2,11,10,8.0,8.0,8,8.0,1,1,1,0,0,0,27,4,0,1,0,1.0,,,1,1,0,0,0,0,2,1,1,3,6,7,6,4,0,31,15
1456,1530,2,24,3,8,2,3,1,52,3,16,1,6,3,9,11,11.0,10.0,8,9.0,2,1,2,0,0,0,23,23,0,2,17,,,,2,1,1,2,0,0,0,1,3,7,6,10,23,3,17,35,66
1457,1531,1,42,1,16,2,6,3,24,1,8,2,4,3,11,9,10.0,11.0,8,10.0,1,2,2,0,0,0,29,27,0,1,1,,,,1,1,2,2,1,3,0,2,4,10,23,11,27,1,4,64,44
1458,1532,2,42,1,24,2,24,1,16,3,7,1,3,3,9,10,9.0,8.0,8,8.0,1,1,1,0,0,0,7,22,0,1,1,,,,0,0,0,0,0,0,0,1,2,0,4,3,4,3,0,90,43
1459,1533,1,42,1,16,4,2,2,24,3,16,2,3,4,10,10,11.0,11.0,8,8.0,0,1,0,0,2,0,7,25,1,2,1,,,,2,1,0,0,0,0,1,1,2,3,4,5,5,2,1,60,43
1460,1534,2,52,1,7,1,3,3,7,3,6,4,2,3,8,11,8.0,8.0,8,8.0,1,1,1,0,2,0,27,25,1,1,2,,,,2,1,1,2,0,0,2,1,1,5,5,8,5,3,0,62,16
1461,1535,1,3,2,2,2,2,2,42,4,7,1,6,3,8,-50,8.0,-50.0,8,-50.0,2,2,2,0,0,0,31,7,0,1,1,,,,1,1,2,1,0,0,0,2,1,8,5,9,6,1,1,7,50
1462,1536,2,16,4,12,2,2,4,7,2,4,3,3,2,8,11,8.0,8.0,8,8.0,1,1,1,0,0,0,26,7,0,1,2,,,,1,2,0,0,0,0,2,1,1,9,6,12,6,3,0,30,22
1463,1537,1,12,3,3,2,2,2,42,2,40,1,12,2,8,-50,8.0,-50.0,8,-50.0,2,2,2,0,0,0,31,28,0,1,3,,,,1,2,0,0,0,0,2,2,1,12,6,15,7,3,1,17,57
1464,1538,2,8,4,8,3,3,4,42,2,24,1,2,4,9,10,10.0,9.0,8,11.0,2,1,2,0,2,0,6,28,0,2,1,,,,2,1,1,3,0,0,0,2,4,15,7,15,12,0,5,19,52
1465,1539,1,6,1,3,4,1,3,6,4,3,2,2,1,8,-50,8.0,-50.0,8,-50.0,2,2,2,0,1,0,30,6,0,1,1,,,,2,1,1,2,2,3,0,2,1,15,12,16,13,1,1,10,11
1466,1540,2,40,2,1,4,1,1,16,3,6,1,2,3,11,10,9.0,9.0,8,11.0,1,2,2,1,0,0,7,22,2,1,0,,,,1,1,0,0,0,0,0,2,2,16,13,16,15,0,2,42,19
1467,1541,1,12,2,7,2,2,3,24,3,16,4,3,4,10,10,11.0,9.0,8,-50.0,2,1,2,2,0,0,26,29,1,2,2,,,,1,2,0,0,0,0,0,2,1,16,15,16,18,0,3,21,34
1468,1542,2,40,2,16,4,6,2,50,1,16,4,6,1,10,9,11.0,11.0,8,10.0,1,2,2,2,0,0,7,2,0,1,0,,,,1,1,0,0,0,0,2,2,3,16,18,16,21,0,3,62,72
1469,1543,1,24,3,6,3,4,4,12,4,8,2,7,3,11,9,10.0,10.0,8,11.0,1,2,2,0,1,0,30,1,2,1,1,,,,0,0,0,0,0,0,0,2,2,16,21,17,23,1,2,34,25
1470,1544,2,16,3,8,3,2,3,50,1,8,4,3,2,11,10,10.0,11.0,8,9.0,1,2,2,2,0,0,27,6,0,1,1,,,,1,1,0,0,0,0,2,2,2,17,23,18,25,1,2,26,61
1471,1546,1,16,1,16,1,3,1,50,3,24,4,7,2,10,10,10.0,9.0,8,11.0,2,1,2,2,0,0,28,3,1,1,1,,,,2,2,1,3,2,3,0,2,3,0,0,1,3,1,3,35,73
1472,1547,2,12,3,12,4,3,3,16,2,2,3,1,2,9,10,10.0,11.0,8,-50.0,1,2,2,0,0,1,6,27,2,2,1,,,,0,0,0,0,0,0,0,2,1,1,3,1,5,0,2,27,29
1473,1548,1,42,1,3,2,2,2,52,4,7,1,2,1,10,10,8.0,9.0,8,-50.0,2,2,2,0,0,0,7,26,0,2,2,,,,1,2,0,0,0,0,0,2,2,1,5,1,9,0,4,47,57
1474,1549,2,40,2,3,2,3,2,24,3,16,2,7,1,9,9,11.0,10.0,8,-50.0,2,1,2,1,0,0,33,25,0,1,5,,,,2,3,0,0,0,0,1,2,1,1,9,6,10,5,1,46,34
1475,1550,1,24,1,3,4,1,1,50,2,7,4,2,3,11,9,10.0,10.0,8,-50.0,1,2,2,0,0,0,6,5,0,1,0,,,,2,1,1,2,0,0,0,2,2,6,10,6,12,0,2,28,55
1476,1551,2,42,1,16,3,4,1,16,1,2,2,1,4,9,10,8.0,8.0,8,8.0,1,1,1,0,1,0,29,5,2,1,0,,,,1,1,0,0,0,0,0,1,1,6,12,7,12,1,0,62,33
1477,1552,1,6,1,6,3,2,4,12,4,7,3,6,2,8,-50,8.0,-50.0,8,-50.0,2,2,2,1,0,0,5,1,2,1,0,,,,1,1,0,0,0,0,0,2,1,7,12,7,13,0,1,14,24
1478,1553,2,16,2,3,4,1,2,16,3,8,3,6,3,11,9,9.0,10.0,8,-50.0,1,2,2,0,0,0,6,22,0,2,1,,,,0,0,0,0,0,0,0,2,1,7,13,7,15,0,2,20,25
1479,1554,1,6,1,4,4,3,4,40,3,8,2,8,2,11,9,8.0,-50.0,8,-50.0,2,2,2,0,0,0,7,27,0,2,2,,,,2,1,0,0,0,0,0,2,2,7,15,7,19,0,4,13,52
1480,1555,2,42,1,16,3,1,2,8,2,8,1,7,4,10,9,9.0,10.0,8,10.0,1,2,2,0,0,1,7,0,2,1,0,,,,1,1,2,3,0,0,0,1,4,7,19,11,19,4,0,59,31
1481,1556,1,24,1,12,3,7,2,52,2,24,1,1,3,11,10,10.0,11.0,8,-50.0,0,2,2,2,0,0,3,4,1,2,2,,,,2,3,0,0,0,0,1,2,3,11,19,11,24,0,5,43,65
1482,1558,1,16,3,8,4,3,4,7,3,6,2,3,3,10,9,9.0,10.0,8,11.0,1,2,1,2,0,1,22,6,0,1,1,,,,2,3,0,0,0,0,1,1,2,2,2,5,2,3,0,27,18
1483,1559,2,8,2,6,4,4,1,50,2,7,4,1,3,11,10,10.0,11.0,8,9.0,1,2,2,0,0,0,20,4,0,1,0,,,,1,1,2,3,0,0,1,1,2,5,2,7,2,2,0,18,57
1484,1560,1,8,2,6,4,1,1,16,4,6,4,3,4,11,9,9.0,10.0,8,11.0,1,2,2,0,0,0,24,28,0,2,1,,,,1,2,0,0,0,0,2,2,2,7,2,7,5,0,3,15,25
1485,1561,2,7,3,2,3,1,1,16,2,16,4,4,4,8,-50,8.0,-50.0,8,-50.0,2,2,2,0,0,0,24,29,0,2,2,,,,0,0,0,0,0,0,0,2,1,7,5,7,8,0,3,10,22
1486,1562,2,52,1,12,4,2,3,16,2,12,3,7,1,10,11,11.0,9.0,8,-50.0,2,1,2,1,0,0,5,23,0,1,0,,,,1,1,2,2,0,0,1,2,1,12,8,12,9,0,1,66,35
1487,1563,1,40,2,24,1,2,2,12,1,6,3,3,1,10,9,8.0,8.0,8,8.0,1,1,1,0,0,0,28,6,0,1,1,,,,1,2,2,3,1,3,0,1,1,12,9,14,9,2,0,66,39
1488,1564,2,40,2,24,3,4,3,3,3,3,2,1,3,8,8,8.0,8.0,8,8.0,1,1,1,1,0,0,30,30,0,2,3,,,,1,1,2,2,0,0,0,1,1,14,9,15,12,1,3,68,28
1489,1565,1,7,2,7,3,6,3,24,4,8,2,2,2,10,10,8.0,-50.0,8,-50.0,2,2,2,2,0,0,0,28,0,1,0,,,,0,0,0,0,0,0,0,2,1,15,12,15,13,0,1,20,33
